Id;CreatorId;CustomerId;Description;Address;TerminalId;Location;Status;Priority;CreateTime;ResolutionDate;IssueType;TechnicianId;ServiceDate
134;7;66;El kell végezni a szervizelést;Mátyás király utca 78;5561;Győr;elvégezve;közepes;2023. 08. 13. 0:00:00;2023. 08. 27. 0:00:00;szerviz;20;2023. 08. 27. 0:00:00
135;8;66;El kell végezni a leszerelést;Mátyás király utca 78;5561;Győr;elvégezve;közepes;2023. 09. 10. 0:00:00;2023. 09. 24. 0:00:00;leszerelés;20;2023. 09. 24. 0:00:00
136;6;67;El kell végezni a telepítést;Petőfi utca 67;7760;Tiszafüred;elvégezve;magas;2020. 11. 04. 0:00:00;2020. 11. 18. 0:00:00;telepítés;16;2020. 11. 18. 0:00:00
137;3;68;El kell végezni a telepítést;Bem utca 31;1262;Szombathely;elvégezve;alacsony;2022. 10. 14. 0:00:00;2022. 10. 28. 0:00:00;telepítés;12;2022. 10. 28. 0:00:00
138;8;69;El kell végezni a telepítést;Iskola utca 35;949;Ráckeve;elvégezve;magas;2024. 09. 26. 0:00:00;2024. 10. 10. 0:00:00;telepítés;12;2024. 10. 10. 0:00:00
139;2;69;El kell végezni a szervizelést;Iskola utca 35;949;Ráckeve;elvégezve;magas;2024. 10. 24. 0:00:00;2024. 11. 07. 0:00:00;szerviz;13;2024. 11. 07. 0:00:00
140;9;69;El kell végezni a leszerelést;Iskola utca 35;949;Ráckeve;elvégezve;alacsony;2024. 11. 21. 0:00:00;2024. 12. 05. 0:00:00;leszerelés;16;2024. 12. 05. 0:00:00
141;7;70;El kell végezni a telepítést;Zrínyi utca 2;12964;Győr;elvégezve;magas;2022. 05. 05. 0:00:00;2022. 05. 19. 0:00:00;telepítés;20;2022. 05. 19. 0:00:00
142;5;71;El kell végezni a telepítést;Iskola utca 71;5042;Érd;elvégezve;magas;2024. 10. 29. 0:00:00;2024. 11. 12. 0:00:00;telepítés;17;2024. 11. 12. 0:00:00
143;4;71;El kell végezni a szervizelést;Iskola utca 71;5042;Érd;elvégezve;közepes;2024. 11. 26. 0:00:00;2024. 12. 10. 0:00:00;szerviz;15;2024. 12. 10. 0:00:00
144;9;71;El kell végezni a szervizelést;Iskola utca 71;5042;Érd;elvégezve;közepes;2024. 12. 24. 0:00:00;2025. 01. 07. 0:00:00;szerviz;12;2025. 01. 07. 0:00:00
145;7;72;El kell végezni a telepítést;Erkel Ferenc utca 86;18112;Nagymaros;elvégezve;közepes;2024. 05. 07. 0:00:00;2024. 05. 21. 0:00:00;telepítés;19;2024. 05. 21. 0:00:00
146;4;72;El kell végezni a szervizelést;Erkel Ferenc utca 86;18112;Nagymaros;elvégezve;magas;2024. 06. 04. 0:00:00;2024. 06. 18. 0:00:00;szerviz;13;2024. 06. 18. 0:00:00
147;3;73;El kell végezni a telepítést;Erkel Ferenc utca 74;10511;Gyula;elvégezve;közepes;2020. 02. 08. 0:00:00;2020. 02. 22. 0:00:00;telepítés;20;2020. 02. 22. 0:00:00
148;11;73;El kell végezni a leszerelést;Erkel Ferenc utca 74;10511;Gyula;elvégezve;magas;2020. 03. 07. 0:00:00;2020. 03. 21. 0:00:00;leszerelés;12;2020. 03. 21. 0:00:00
149;1;74;El kell végezni a telepítést;Munkás utca 28;6480;Mezőkövesd;elvégezve;magas;2020. 09. 05. 0:00:00;2020. 09. 19. 0:00:00;telepítés;14;2020. 09. 19. 0:00:00
150;6;74;El kell végezni a szervizelést;Munkás utca 28;6480;Mezőkövesd;elvégezve;magas;2020. 10. 03. 0:00:00;2020. 10. 17. 0:00:00;szerviz;16;2020. 10. 17. 0:00:00
151;3;75;El kell végezni a telepítést;Petőfi utca 14;9382;Kiskunfélegyháza;elvégezve;közepes;2024. 09. 10. 0:00:00;2024. 09. 24. 0:00:00;telepítés;12;2024. 09. 24. 0:00:00
152;6;76;El kell végezni a telepítést;Táncsics Mihály utca 16;17523;Nyírbátor;elvégezve;közepes;2022. 12. 12. 0:00:00;2022. 12. 26. 0:00:00;telepítés;14;2022. 12. 26. 0:00:00
153;8;76;El kell végezni a leszerelést;Táncsics Mihály utca 16;17523;Nyírbátor;elvégezve;alacsony;2023. 01. 09. 0:00:00;2023. 01. 23. 0:00:00;leszerelés;20;2023. 01. 23. 0:00:00
154;6;77;El kell végezni a telepítést;Rákóczi utca 52;18703;Kisvárda;elvégezve;alacsony;2024. 01. 02. 0:00:00;2024. 01. 16. 0:00:00;telepítés;14;2024. 01. 16. 0:00:00
155;7;78;El kell végezni a telepítést;Arany János utca 78;12519;Püspökladány;elvégezve;alacsony;2024. 09. 24. 0:00:00;2024. 10. 08. 0:00:00;telepítés;19;2024. 10. 08. 0:00:00
156;1;78;El kell végezni a szervizelést;Arany János utca 78;12519;Püspökladány;elvégezve;magas;2024. 10. 22. 0:00:00;2024. 11. 05. 0:00:00;szerviz;12;2024. 11. 05. 0:00:00
157;11;79;El kell végezni a telepítést;Mátyás király utca 38;13521;Nyírbátor;elvégezve;magas;2023. 12. 15. 0:00:00;2023. 12. 29. 0:00:00;telepítés;20;2023. 12. 29. 0:00:00
158;10;80;El kell végezni a telepítést;Bem utca 10;4589;Kiskunhalas;elvégezve;közepes;2019. 12. 09. 0:00:00;2019. 12. 23. 0:00:00;telepítés;13;2019. 12. 23. 0:00:00
159;9;80;El kell végezni a szervizelést;Bem utca 10;4589;Kiskunhalas;elvégezve;alacsony;2020. 01. 06. 0:00:00;2020. 01. 20. 0:00:00;szerviz;18;2020. 01. 20. 0:00:00
160;4;81;El kell végezni a telepítést;Hunyadi utca 75;5784;Nyírbátor;elvégezve;közepes;2024. 12. 07. 0:00:00;2024. 12. 21. 0:00:00;telepítés;20;2024. 12. 21. 0:00:00
161;7;81;El kell végezni a leszerelést;Hunyadi utca 75;5784;Nyírbátor;elvégezve;magas;2025. 01. 04. 0:00:00;2025. 01. 18. 0:00:00;leszerelés;18;2025. 01. 18. 0:00:00
162;7;82;El kell végezni a telepítést;Sport utca 39;17301;Dabas;elvégezve;alacsony;2023. 07. 20. 0:00:00;2023. 08. 03. 0:00:00;telepítés;16;2023. 08. 03. 0:00:00
163;5;83;El kell végezni a telepítést;Rét utca 31;2790;Gödöllő;elvégezve;közepes;2025. 04. 03. 0:00:00;2025. 04. 17. 0:00:00;telepítés;16;2025. 04. 17. 0:00:00
164;8;84;El kell végezni a telepítést;Béke utca 38;717;Budapest;elvégezve;alacsony;2017. 09. 24. 0:00:00;2017. 10. 08. 0:00:00;telepítés;20;2017. 10. 08. 0:00:00
165;10;84;El kell végezni a szervizelést;Béke utca 38;717;Budapest;elvégezve;magas;2017. 10. 22. 0:00:00;2017. 11. 05. 0:00:00;szerviz;12;2017. 11. 05. 0:00:00
166;6;85;El kell végezni a telepítést;Vasút utca 28;8596;Budakeszi;elvégezve;alacsony;2021. 04. 16. 0:00:00;2021. 04. 30. 0:00:00;telepítés;20;2021. 04. 30. 0:00:00
167;7;85;El kell végezni a szervizelést;Vasút utca 28;8596;Budakeszi;elvégezve;közepes;2021. 05. 14. 0:00:00;2021. 05. 28. 0:00:00;szerviz;13;2021. 05. 28. 0:00:00
168;4;85;El kell végezni a szervizelést;Vasút utca 28;8596;Budakeszi;elvégezve;közepes;2021. 06. 11. 0:00:00;2021. 06. 25. 0:00:00;szerviz;13;2021. 06. 25. 0:00:00
169;2;86;El kell végezni a telepítést;Szent István utca 73;15262;Dabas;elvégezve;közepes;2023. 08. 11. 0:00:00;2023. 08. 25. 0:00:00;telepítés;14;2023. 08. 25. 0:00:00
170;6;86;El kell végezni a szervizelést;Szent István utca 73;15262;Dabas;elvégezve;magas;2023. 09. 08. 0:00:00;2023. 09. 22. 0:00:00;szerviz;14;2023. 09. 22. 0:00:00
171;1;86;El kell végezni a szervizelést;Szent István utca 73;15262;Dabas;elvégezve;alacsony;2023. 10. 06. 0:00:00;2023. 10. 20. 0:00:00;szerviz;12;2023. 10. 20. 0:00:00
172;9;87;El kell végezni a telepítést;Jázmin utca 10;9073;Püspökladány;elvégezve;közepes;2024. 05. 10. 0:00:00;2024. 05. 24. 0:00:00;telepítés;12;2024. 05. 24. 0:00:00
173;5;88;El kell végezni a telepítést;Dózsa György utca 84;14882;Kunszentmiklós;elvégezve;magas;2019. 03. 25. 0:00:00;2019. 04. 08. 0:00:00;telepítés;17;2019. 04. 08. 0:00:00
174;5;88;El kell végezni a szervizelést;Dózsa György utca 84;14882;Kunszentmiklós;elvégezve;alacsony;2019. 04. 22. 0:00:00;2019. 05. 06. 0:00:00;szerviz;20;2019. 05. 06. 0:00:00
175;6;88;El kell végezni a szervizelést;Dózsa György utca 84;14882;Kunszentmiklós;elvégezve;közepes;2019. 05. 20. 0:00:00;2019. 06. 03. 0:00:00;szerviz;15;2019. 06. 03. 0:00:00
176;4;89;El kell végezni a telepítést;Kossuth tér 90;17502;Veszprém;elvégezve;magas;2023. 12. 31. 0:00:00;2024. 01. 14. 0:00:00;telepítés;17;2024. 01. 14. 0:00:00
177;7;89;El kell végezni a leszerelést;Kossuth tér 90;17502;Veszprém;elvégezve;magas;2024. 01. 28. 0:00:00;2024. 02. 11. 0:00:00;leszerelés;16;2024. 02. 11. 0:00:00
178;2;90;El kell végezni a telepítést;Deák Ferenc utca 7;17671;Balatonalmádi;elvégezve;magas;2024. 09. 27. 0:00:00;2024. 10. 11. 0:00:00;telepítés;19;2024. 10. 11. 0:00:00
179;4;91;El kell végezni a telepítést;Nyár utca 36;15088;Mezőkövesd;elvégezve;alacsony;2024. 05. 10. 0:00:00;2024. 05. 24. 0:00:00;telepítés;13;2024. 05. 24. 0:00:00
180;11;91;El kell végezni a szervizelést;Nyár utca 36;15088;Mezőkövesd;elvégezve;alacsony;2024. 06. 07. 0:00:00;2024. 06. 21. 0:00:00;szerviz;12;2024. 06. 21. 0:00:00
181;1;91;El kell végezni a leszerelést;Nyár utca 36;15088;Mezőkövesd;elvégezve;alacsony;2024. 07. 05. 0:00:00;2024. 07. 19. 0:00:00;leszerelés;13;2024. 07. 19. 0:00:00
182;7;92;El kell végezni a telepítést;Gyöngyvirág utca 25;578;Ráckeve;elvégezve;közepes;2024. 11. 18. 0:00:00;2024. 12. 02. 0:00:00;telepítés;17;2024. 12. 02. 0:00:00
183;6;92;El kell végezni a szervizelést;Gyöngyvirág utca 25;578;Ráckeve;elvégezve;közepes;2024. 12. 16. 0:00:00;2024. 12. 30. 0:00:00;szerviz;15;2024. 12. 30. 0:00:00
184;11;92;El kell végezni a szervizelést;Gyöngyvirág utca 25;578;Ráckeve;elvégezve;közepes;2025. 01. 13. 0:00:00;2025. 01. 27. 0:00:00;szerviz;18;2025. 01. 27. 0:00:00
185;5;93;El kell végezni a telepítést;Szabadság utca 16;12511;Kaba;elvégezve;magas;2020. 10. 23. 0:00:00;2020. 11. 06. 0:00:00;telepítés;19;2020. 11. 06. 0:00:00
186;11;93;El kell végezni a szervizelést;Szabadság utca 16;12511;Kaba;elvégezve;magas;2020. 11. 20. 0:00:00;2020. 12. 04. 0:00:00;szerviz;12;2020. 12. 04. 0:00:00
187;7;93;El kell végezni a leszerelést;Szabadság utca 16;12511;Kaba;elvégezve;közepes;2020. 12. 18. 0:00:00;2021. 01. 01. 0:00:00;leszerelés;15;2021. 01. 01. 0:00:00
188;10;94;El kell végezni a telepítést;Rákóczi utca 49;11059;Körmend;elvégezve;közepes;2020. 05. 25. 0:00:00;2020. 06. 08. 0:00:00;telepítés;18;2020. 06. 08. 0:00:00
189;11;94;El kell végezni a szervizelést;Rákóczi utca 49;11059;Körmend;elvégezve;magas;2020. 06. 22. 0:00:00;2020. 07. 06. 0:00:00;szerviz;12;2020. 07. 06. 0:00:00
190;10;94;El kell végezni a szervizelést;Rákóczi utca 49;11059;Körmend;elvégezve;közepes;2020. 07. 20. 0:00:00;2020. 08. 03. 0:00:00;szerviz;17;2020. 08. 03. 0:00:00
191;9;95;El kell végezni a telepítést;Csokonai utca 76;2048;Marcali;elvégezve;alacsony;2024. 05. 31. 0:00:00;2024. 06. 14. 0:00:00;telepítés;15;2024. 06. 14. 0:00:00
192;2;96;El kell végezni a telepítést;Rákóczi utca 36;18894;Törökszentmiklós;elvégezve;alacsony;2025. 04. 01. 0:00:00;2025. 04. 15. 0:00:00;telepítés;19;2025. 04. 15. 0:00:00
193;9;97;El kell végezni a telepítést;Jókai utca 34;17826;Ajka;elvégezve;magas;2021. 08. 19. 0:00:00;2021. 09. 02. 0:00:00;telepítés;12;2021. 09. 02. 0:00:00
194;10;98;El kell végezni a telepítést;Zrínyi utca 1;19831;Siklós;elvégezve;magas;2024. 06. 29. 0:00:00;2024. 07. 13. 0:00:00;telepítés;15;2024. 07. 13. 0:00:00
195;3;99;El kell végezni a telepítést;Kossuth tér 82;16197;Orosháza;elvégezve;közepes;2016. 05. 31. 0:00:00;2016. 06. 14. 0:00:00;telepítés;20;2016. 06. 14. 0:00:00
196;2;99;El kell végezni a szervizelést;Kossuth tér 82;16197;Orosháza;elvégezve;magas;2016. 06. 28. 0:00:00;2016. 07. 12. 0:00:00;szerviz;17;2016. 07. 12. 0:00:00
197;3;100;El kell végezni a telepítést;Orgona utca 80;14820;Gyál;elvégezve;közepes;2024. 07. 16. 0:00:00;2024. 07. 30. 0:00:00;telepítés;15;2024. 07. 30. 0:00:00
198;4;100;El kell végezni a szervizelést;Orgona utca 80;14820;Gyál;elvégezve;magas;2024. 08. 13. 0:00:00;2024. 08. 27. 0:00:00;szerviz;18;2024. 08. 27. 0:00:00
199;5;100;El kell végezni a leszerelést;Orgona utca 80;14820;Gyál;elvégezve;közepes;2024. 09. 10. 0:00:00;2024. 09. 24. 0:00:00;leszerelés;12;2024. 09. 24. 0:00:00
200;8;101;El kell végezni a telepítést;Szabadság utca 31;2102;Nyíregyháza;elvégezve;magas;2023. 06. 16. 0:00:00;2023. 06. 30. 0:00:00;telepítés;19;2023. 06. 30. 0:00:00
201;6;101;El kell végezni a szervizelést;Szabadság utca 31;2102;Nyíregyháza;elvégezve;alacsony;2023. 07. 14. 0:00:00;2023. 07. 28. 0:00:00;szerviz;18;2023. 07. 28. 0:00:00
202;8;101;El kell végezni a leszerelést;Szabadság utca 31;2102;Nyíregyháza;elvégezve;közepes;2023. 08. 11. 0:00:00;2023. 08. 25. 0:00:00;leszerelés;14;2023. 08. 25. 0:00:00
203;11;102;El kell végezni a telepítést;Nyár utca 89;18418;Pilisszentiván;elvégezve;magas;2022. 11. 19. 0:00:00;2022. 12. 03. 0:00:00;telepítés;17;2022. 12. 03. 0:00:00
204;5;103;El kell végezni a telepítést;Közép utca 69;13239;Kaba;elvégezve;magas;2022. 04. 16. 0:00:00;2022. 04. 30. 0:00:00;telepítés;13;2022. 04. 30. 0:00:00
205;5;103;El kell végezni a szervizelést;Közép utca 69;13239;Kaba;elvégezve;alacsony;2022. 05. 14. 0:00:00;2022. 05. 28. 0:00:00;szerviz;15;2022. 05. 28. 0:00:00
206;7;104;El kell végezni a telepítést;Petőfi utca 45;9030;Mohács;elvégezve;magas;2023. 01. 14. 0:00:00;2023. 01. 28. 0:00:00;telepítés;15;2023. 01. 28. 0:00:00
207;4;105;El kell végezni a telepítést;Dózsa György utca 3;5889;Baja;elvégezve;alacsony;2023. 12. 04. 0:00:00;2023. 12. 18. 0:00:00;telepítés;20;2023. 12. 18. 0:00:00
208;8;105;El kell végezni a szervizelést;Dózsa György utca 3;5889;Baja;elvégezve;magas;2024. 01. 01. 0:00:00;2024. 01. 15. 0:00:00;szerviz;13;2024. 01. 15. 0:00:00
209;4;106;El kell végezni a telepítést;Bem utca 20;5566;Tata;elvégezve;közepes;2024. 03. 21. 0:00:00;2024. 04. 04. 0:00:00;telepítés;15;2024. 04. 04. 0:00:00
210;11;106;El kell végezni a szervizelést;Bem utca 20;5566;Tata;elvégezve;magas;2024. 04. 18. 0:00:00;2024. 05. 02. 0:00:00;szerviz;12;2024. 05. 02. 0:00:00
211;1;106;El kell végezni a szervizelést;Bem utca 20;5566;Tata;elvégezve;alacsony;2024. 05. 16. 0:00:00;2024. 05. 30. 0:00:00;szerviz;12;2024. 05. 30. 0:00:00
212;5;107;El kell végezni a telepítést;Virág utca 16;18244;Sopron;elvégezve;alacsony;2025. 03. 08. 0:00:00;2025. 03. 22. 0:00:00;telepítés;18;2025. 03. 22. 0:00:00
213;4;108;El kell végezni a telepítést;Szent István utca 14;17174;Salgótarján;elvégezve;közepes;2022. 05. 07. 0:00:00;2022. 05. 21. 0:00:00;telepítés;18;2022. 05. 21. 0:00:00
214;9;108;El kell végezni a szervizelést;Szent István utca 14;17174;Salgótarján;elvégezve;alacsony;2022. 06. 04. 0:00:00;2022. 06. 18. 0:00:00;szerviz;12;2022. 06. 18. 0:00:00
215;1;108;El kell végezni a leszerelést;Szent István utca 14;17174;Salgótarján;elvégezve;alacsony;2022. 07. 02. 0:00:00;2022. 07. 16. 0:00:00;leszerelés;12;2022. 07. 16. 0:00:00
216;10;109;El kell végezni a telepítést;Hegyalja utca 48;12677;Érd;elvégezve;közepes;2021. 11. 30. 0:00:00;2021. 12. 14. 0:00:00;telepítés;19;2021. 12. 14. 0:00:00
217;1;109;El kell végezni a szervizelést;Hegyalja utca 48;12677;Érd;elvégezve;alacsony;2021. 12. 28. 0:00:00;2022. 01. 11. 0:00:00;szerviz;13;2022. 01. 11. 0:00:00
218;6;110;El kell végezni a telepítést;Fő utca 1;9862;Körmend;elvégezve;magas;2024. 01. 13. 0:00:00;2024. 01. 27. 0:00:00;telepítés;16;2024. 01. 27. 0:00:00
219;3;111;El kell végezni a telepítést;Templom utca 82;12491;Körmend;elvégezve;alacsony;2016. 06. 27. 0:00:00;2016. 07. 11. 0:00:00;telepítés;15;2016. 07. 11. 0:00:00
220;1;111;El kell végezni a szervizelést;Templom utca 82;12491;Körmend;elvégezve;közepes;2016. 07. 25. 0:00:00;2016. 08. 08. 0:00:00;szerviz;14;2016. 08. 08. 0:00:00
221;4;111;El kell végezni a leszerelést;Templom utca 82;12491;Körmend;elvégezve;közepes;2016. 08. 22. 0:00:00;2016. 09. 05. 0:00:00;leszerelés;16;2016. 09. 05. 0:00:00
222;11;112;El kell végezni a telepítést;Dózsa György utca 70;362;Gyula;elvégezve;magas;2023. 01. 23. 0:00:00;2023. 02. 06. 0:00:00;telepítés;20;2023. 02. 06. 0:00:00
223;4;112;El kell végezni a szervizelést;Dózsa György utca 70;362;Gyula;elvégezve;alacsony;2023. 02. 20. 0:00:00;2023. 03. 06. 0:00:00;szerviz;16;2023. 03. 06. 0:00:00
224;9;112;El kell végezni a leszerelést;Dózsa György utca 70;362;Gyula;elvégezve;magas;2023. 03. 20. 0:00:00;2023. 04. 03. 0:00:00;leszerelés;14;2023. 04. 03. 0:00:00
225;2;113;El kell végezni a telepítést;Dózsa György utca 69;3817;Gárdony;elvégezve;közepes;2023. 08. 20. 0:00:00;2023. 09. 03. 0:00:00;telepítés;19;2023. 09. 03. 0:00:00
226;5;114;El kell végezni a telepítést;Temető utca 37;11985;Kőszeg;elvégezve;magas;2024. 01. 09. 0:00:00;2024. 01. 23. 0:00:00;telepítés;14;2024. 01. 23. 0:00:00
227;5;115;El kell végezni a telepítést;Közép utca 54;3459;Dunaújváros;elvégezve;közepes;2025. 04. 17. 0:00:00;2025. 05. 01. 0:00:00;telepítés;13;2025. 05. 01. 0:00:00
228;3;115;El kell végezni a szervizelést;Közép utca 54;3459;Dunaújváros;új;magas;2025. 05. 15. 0:00:00;;szerviz;0;2025. 05. 29. 0:00:00
229;11;115;El kell végezni a szervizelést;Közép utca 54;3459;Dunaújváros;új;közepes;2025. 06. 12. 0:00:00;;szerviz;0;2025. 06. 26. 0:00:00
230;6;116;El kell végezni a telepítést;Szent István utca 23;12506;Sopron;elvégezve;alacsony;2022. 02. 13. 0:00:00;2022. 02. 27. 0:00:00;telepítés;19;2022. 02. 27. 0:00:00
231;9;116;El kell végezni a szervizelést;Szent István utca 23;12506;Sopron;elvégezve;közepes;2022. 03. 13. 0:00:00;2022. 03. 27. 0:00:00;szerviz;12;2022. 03. 27. 0:00:00
232;1;116;El kell végezni a leszerelést;Szent István utca 23;12506;Sopron;elvégezve;magas;2022. 04. 10. 0:00:00;2022. 04. 24. 0:00:00;leszerelés;12;2022. 04. 24. 0:00:00
233;3;117;El kell végezni a telepítést;Dózsa György utca 93;19801;Balatonfüred;elvégezve;alacsony;2018. 09. 13. 0:00:00;2018. 09. 27. 0:00:00;telepítés;12;2018. 09. 27. 0:00:00
234;9;118;El kell végezni a telepítést;Csokonai utca 10;11471;Bonyhád;elvégezve;magas;2024. 02. 11. 0:00:00;2024. 02. 25. 0:00:00;telepítés;16;2024. 02. 25. 0:00:00
235;6;119;El kell végezni a telepítést;Közép utca 67;3398;Püspökladány;elvégezve;közepes;2017. 04. 14. 0:00:00;2017. 04. 28. 0:00:00;telepítés;19;2017. 04. 28. 0:00:00
236;10;119;El kell végezni a szervizelést;Közép utca 67;3398;Püspökladány;elvégezve;magas;2017. 05. 12. 0:00:00;2017. 05. 26. 0:00:00;szerviz;15;2017. 05. 26. 0:00:00
237;7;119;El kell végezni a leszerelést;Közép utca 67;3398;Püspökladány;elvégezve;közepes;2017. 06. 09. 0:00:00;2017. 06. 23. 0:00:00;leszerelés;19;2017. 06. 23. 0:00:00
238;5;120;El kell végezni a telepítést;Mátyás király utca 34;11452;Jászapáti;elvégezve;magas;2023. 01. 10. 0:00:00;2023. 01. 24. 0:00:00;telepítés;14;2023. 01. 24. 0:00:00
239;2;121;El kell végezni a telepítést;Kossuth utca 89;3406;Sárbogárd;elvégezve;magas;2023. 02. 25. 0:00:00;2023. 03. 11. 0:00:00;telepítés;13;2023. 03. 11. 0:00:00
240;6;122;El kell végezni a telepítést;Tavaszmező utca 7;16704;Kaposvár;elvégezve;közepes;2025. 03. 26. 0:00:00;2025. 04. 09. 0:00:00;telepítés;18;2025. 04. 09. 0:00:00
241;10;122;El kell végezni a szervizelést;Tavaszmező utca 7;16704;Kaposvár;új;magas;2025. 04. 23. 0:00:00;;szerviz;0;2025. 05. 07. 0:00:00
242;4;122;El kell végezni a szervizelést;Tavaszmező utca 7;16704;Kaposvár;új;közepes;2025. 05. 21. 0:00:00;;szerviz;0;2025. 06. 04. 0:00:00
243;9;123;El kell végezni a telepítést;Nyár utca 81;19855;Eger;elvégezve;magas;2024. 05. 25. 0:00:00;2024. 06. 08. 0:00:00;telepítés;13;2024. 06. 08. 0:00:00
244;10;123;El kell végezni a szervizelést;Nyár utca 81;19855;Eger;elvégezve;közepes;2024. 06. 22. 0:00:00;2024. 07. 06. 0:00:00;szerviz;20;2024. 07. 06. 0:00:00
245;3;123;El kell végezni a leszerelést;Nyár utca 81;19855;Eger;elvégezve;alacsony;2024. 07. 20. 0:00:00;2024. 08. 03. 0:00:00;leszerelés;15;2024. 08. 03. 0:00:00
246;4;124;El kell végezni a telepítést;Csokonai utca 32;16655;Balatonfüred;elvégezve;alacsony;2024. 02. 19. 0:00:00;2024. 03. 04. 0:00:00;telepítés;12;2024. 03. 04. 0:00:00
247;3;124;El kell végezni a szervizelést;Csokonai utca 32;16655;Balatonfüred;elvégezve;közepes;2024. 03. 18. 0:00:00;2024. 04. 01. 0:00:00;szerviz;17;2024. 04. 01. 0:00:00
248;4;124;El kell végezni a leszerelést;Csokonai utca 32;16655;Balatonfüred;elvégezve;magas;2024. 04. 15. 0:00:00;2024. 04. 29. 0:00:00;leszerelés;16;2024. 04. 29. 0:00:00
249;11;125;El kell végezni a telepítést;Bartók Béla utca 79;14894;Nagykanizsa;elvégezve;alacsony;2021. 03. 23. 0:00:00;2021. 04. 06. 0:00:00;telepítés;15;2021. 04. 06. 0:00:00
250;1;125;El kell végezni a szervizelést;Bartók Béla utca 79;14894;Nagykanizsa;elvégezve;magas;2021. 04. 20. 0:00:00;2021. 05. 04. 0:00:00;szerviz;12;2021. 05. 04. 0:00:00
251;8;126;El kell végezni a telepítést;Hársfa utca 4;19685;Kecskemét;elvégezve;közepes;2018. 02. 27. 0:00:00;2018. 03. 13. 0:00:00;telepítés;12;2018. 03. 13. 0:00:00
252;8;127;El kell végezni a telepítést;Gyöngyvirág utca 54;18237;Balatonfüred;elvégezve;magas;2022. 03. 09. 0:00:00;2022. 03. 23. 0:00:00;telepítés;15;2022. 03. 23. 0:00:00
253;4;127;El kell végezni a szervizelést;Gyöngyvirág utca 54;18237;Balatonfüred;elvégezve;alacsony;2022. 04. 06. 0:00:00;2022. 04. 20. 0:00:00;szerviz;16;2022. 04. 20. 0:00:00
254;6;128;El kell végezni a telepítést;Akácfa utca 54;18523;Vecsés;elvégezve;közepes;2021. 03. 26. 0:00:00;2021. 04. 09. 0:00:00;telepítés;16;2021. 04. 09. 0:00:00
255;8;129;El kell végezni a telepítést;Rózsa utca 89;6639;Gyál;elvégezve;közepes;2025. 02. 24. 0:00:00;2025. 03. 10. 0:00:00;telepítés;16;2025. 03. 10. 0:00:00
256;8;130;El kell végezni a telepítést;Rózsa utca 26;6140;Miskolc;elvégezve;alacsony;2023. 07. 24. 0:00:00;2023. 08. 07. 0:00:00;telepítés;12;2023. 08. 07. 0:00:00
257;3;131;El kell végezni a telepítést;Munkás utca 98;17413;Zirc;elvégezve;magas;2021. 07. 14. 0:00:00;2021. 07. 28. 0:00:00;telepítés;19;2021. 07. 28. 0:00:00
258;7;132;El kell végezni a telepítést;Arany János utca 45;589;Kaba;elvégezve;közepes;2020. 05. 30. 0:00:00;2020. 06. 13. 0:00:00;telepítés;20;2020. 06. 13. 0:00:00
