Id;FirstName;LastName;Email;Phone;Location;Address;BirthDate;ContractDate;RegistrationDate;Status;TerminalId;Password
98;Márton;Fazekas;mfazekas98@gmail.com;+36847125891;Siklós;Zrínyi utca 1;2002. 02. 20. 0:00:00;2024. 06. 29. 0:00:00;2024. 06. 29. 0:00:00;aktív;19831;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
99;Ákos;Major;amajor99@gmail.com;+36246142630;Orosháza;Kossuth tér 82;1979. 11. 14. 0:00:00;2016. 05. 31. 0:00:00;2016. 05. 31. 0:00:00;aktív;16197;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
100;Tibor;Illés;tilles100@gmail.com;+36863573733;Gyál;Orgona utca 80;2000. 07. 16. 0:00:00;2024. 07. 16. 0:00:00;2024. 07. 16. 0:00:00;inaktív;14820;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
101;József;Oláh;jolah101@gmail.com;+36991517217;Nyíregyháza;Szabadság utca 31;1989. 06. 03. 0:00:00;2023. 06. 16. 0:00:00;2023. 06. 16. 0:00:00;inaktív;2102;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
102;Márton;Borbély;mborbely102@gmail.com;+36574246789;Pilisszentiván;Nyár utca 89;1960. 09. 03. 0:00:00;2022. 11. 19. 0:00:00;2022. 11. 19. 0:00:00;aktív;18418;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
103;István;Simon;isimon103@gmail.com;+36486415087;Kaba;Közép utca 69;1967. 03. 14. 0:00:00;2022. 04. 16. 0:00:00;2022. 04. 16. 0:00:00;aktív;13239;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
104;Natasa;Székely;nszekely104@gmail.com;+36568422924;Mohács;Petőfi utca 45;1985. 06. 18. 0:00:00;2023. 01. 14. 0:00:00;2023. 01. 14. 0:00:00;aktív;9030;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
105;Gábor;Pásztor;gpasztor105@gmail.com;+36612698477;Baja;Dózsa György utca 3;1982. 11. 13. 0:00:00;2023. 12. 04. 0:00:00;2023. 12. 04. 0:00:00;aktív;5889;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
106;Jázmin;Rácz;jracz106@gmail.com;+36719049883;Tata;Bem utca 20;1969. 07. 28. 0:00:00;2024. 03. 21. 0:00:00;2024. 03. 21. 0:00:00;aktív;5566;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
107;Ilona;Gál;igal107@gmail.com;+36293164476;Sopron;Virág utca 16;1962. 02. 07. 0:00:00;2025. 03. 08. 0:00:00;2025. 03. 08. 0:00:00;aktív;18244;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
108;Natasa;Szalai;nszalai108@gmail.com;+36459421916;Salgótarján;Szent István utca 14;1985. 02. 11. 0:00:00;2022. 05. 07. 0:00:00;2022. 05. 07. 0:00:00;inaktív;17174;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
109;Márton;Szűcs;mszucs109@gmail.com;+36683036253;Érd;Hegyalja utca 48;1992. 10. 29. 0:00:00;2021. 11. 30. 0:00:00;2021. 11. 30. 0:00:00;aktív;12677;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
110;Melinda;Balog;mbalog110@gmail.com;+36533926952;Körmend;Fő utca 1;1989. 06. 23. 0:00:00;2024. 01. 13. 0:00:00;2024. 01. 13. 0:00:00;aktív;9862;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
111;Júlia;Hegedüs;jhegedus111@gmail.com;+36667886515;Körmend;Templom utca 82;1985. 12. 27. 0:00:00;2016. 06. 27. 0:00:00;2016. 06. 27. 0:00:00;inaktív;12491;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
112;Máté;Barta;mbarta112@gmail.com;+36894345866;Gyula;Dózsa György utca 70;1978. 11. 11. 0:00:00;2023. 01. 23. 0:00:00;2023. 01. 23. 0:00:00;inaktív;362;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
113;Attila;Szilágyi;aszilagyi113@gmail.com;+36708328220;Gárdony;Dózsa György utca 69;1994. 04. 27. 0:00:00;2023. 08. 20. 0:00:00;2023. 08. 20. 0:00:00;aktív;3817;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
114;Fanni;Sipos;fsipos114@gmail.com;+36875083516;Kőszeg;Temető utca 37;1963. 11. 03. 0:00:00;2024. 01. 09. 0:00:00;2024. 01. 09. 0:00:00;aktív;11985;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
115;Jázmin;Veres;jveres115@gmail.com;+36295096315;Dunaújváros;Közép utca 54;1982. 09. 27. 0:00:00;2025. 04. 17. 0:00:00;2025. 04. 17. 0:00:00;aktív;3459;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
116;Dániel;László;dlaszlo116@gmail.com;+36431640285;Sopron;Szent István utca 23;1986. 06. 27. 0:00:00;2022. 02. 13. 0:00:00;2022. 02. 13. 0:00:00;inaktív;12506;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
117;Gábor;Balog;gbalog117@gmail.com;+36293124741;Balatonfüred;Dózsa György utca 93;2000. 09. 17. 0:00:00;2018. 09. 13. 0:00:00;2018. 09. 13. 0:00:00;aktív;19801;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
118;András;Fülöp;afulop118@gmail.com;+36559051103;Bonyhád;Csokonai utca 10;1969. 07. 05. 0:00:00;2024. 02. 11. 0:00:00;2024. 02. 11. 0:00:00;aktív;11471;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
119;Krisztina;Somogyi;ksomogyi119@gmail.com;+36875127327;Püspökladány;Közép utca 67;1970. 01. 03. 0:00:00;2017. 04. 14. 0:00:00;2017. 04. 14. 0:00:00;inaktív;3398;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
120;Erzsébet;Orbán;eorban120@gmail.com;+36544933385;Jászapáti;Mátyás király utca 34;1977. 03. 01. 0:00:00;2023. 01. 10. 0:00:00;2023. 01. 10. 0:00:00;aktív;11452;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
121;Róbert;Hajdu;rhajdu121@gmail.com;+36247845510;Sárbogárd;Kossuth utca 89;1978. 02. 28. 0:00:00;2023. 02. 25. 0:00:00;2023. 02. 25. 0:00:00;aktív;3406;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
122;Virág;Katona;vkatona122@gmail.com;+36957388750;Kaposvár;Tavaszmező utca 7;1978. 08. 28. 0:00:00;2025. 03. 26. 0:00:00;2025. 03. 26. 0:00:00;aktív;16704;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
123;Szonja;Simon;ssimon123@gmail.com;+36655423215;Eger;Nyár utca 81;1972. 01. 05. 0:00:00;2024. 05. 25. 0:00:00;2024. 05. 25. 0:00:00;inaktív;19855;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
124;Lili;Gáspár;lgaspar124@gmail.com;+36545523217;Balatonfüred;Csokonai utca 32;1976. 10. 10. 0:00:00;2024. 02. 19. 0:00:00;2024. 02. 19. 0:00:00;inaktív;16655;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
125;Ottó;Vörös;ovoros125@gmail.com;+36354947164;Nagykanizsa;Bartók Béla utca 79;1982. 08. 11. 0:00:00;2021. 03. 23. 0:00:00;2021. 03. 23. 0:00:00;aktív;14894;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
126;Viktória;Kocsis;vkocsis126@gmail.com;+36243226056;Kecskemét;Hársfa utca 4;1995. 01. 24. 0:00:00;2018. 02. 27. 0:00:00;2018. 02. 27. 0:00:00;aktív;19685;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
127;Ferenc;Sándor;fsandor127@gmail.com;+36415421966;Balatonfüred;Gyöngyvirág utca 54;2002. 03. 12. 0:00:00;2022. 03. 09. 0:00:00;2022. 03. 09. 0:00:00;aktív;18237;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
128;Balázs;Péter;bpeter128@gmail.com;+36206651884;Vecsés;Akácfa utca 54;1982. 05. 31. 0:00:00;2021. 03. 26. 0:00:00;2021. 03. 26. 0:00:00;aktív;18523;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
129;Dominik;Balázs;dbalazs129@gmail.com;+36252606978;Gyál;Rózsa utca 89;1983. 11. 09. 0:00:00;2025. 02. 24. 0:00:00;2025. 02. 24. 0:00:00;aktív;6639;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
130;Jázmin;Kerekes;jkerekes130@gmail.com;+36372241394;Miskolc;Rózsa utca 26;1980. 08. 26. 0:00:00;2023. 07. 24. 0:00:00;2023. 07. 24. 0:00:00;aktív;6140;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
131;Flóra;Nemes;fnemes131@gmail.com;+36257958932;Zirc;Munkás utca 98;1998. 05. 22. 0:00:00;2021. 07. 14. 0:00:00;2021. 07. 14. 0:00:00;aktív;17413;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
132;Albert;Szalai;aszalai132@gmail.com;+36592179925;Kaba;Arany János utca 45;1977. 09. 20. 0:00:00;2020. 05. 30. 0:00:00;2020. 05. 30. 0:00:00;aktív;589;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
133;Ákos;Orbán;aorban133@gmail.com;+36208620877;Bonyhád;Új utca 82;1994. 09. 27. 0:00:00;2024. 11. 19. 0:00:00;2024. 11. 19. 0:00:00;aktív;1117;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
134;Szilvia;Fodor;sfodor134@gmail.com;+36669596296;Salgótarján;Ady Endre utca 6;1980. 05. 10. 0:00:00;2020. 08. 28. 0:00:00;2020. 08. 28. 0:00:00;aktív;10715;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
135;Júlia;Fülöp;jfulop135@gmail.com;+36802439332;Kaposvár;Mátyás király utca 44;1971. 06. 11. 0:00:00;2022. 01. 24. 0:00:00;2022. 01. 24. 0:00:00;aktív;14106;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
136;Ottó;Borbély;oborbely136@gmail.com;+36885756306;Tiszaújváros;Kossuth utca 16;1962. 08. 28. 0:00:00;2020. 01. 04. 0:00:00;2020. 01. 04. 0:00:00;aktív;7751;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
137;Barbara;Péter;bpeter137@gmail.com;+36467007356;Tata;Kossuth utca 31;1985. 03. 26. 0:00:00;2017. 12. 03. 0:00:00;2017. 12. 03. 0:00:00;aktív;7222;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
138;András;Virág;avirag138@gmail.com;+36574351945;Hajdúszoboszló;Akácfa utca 99;1989. 10. 08. 0:00:00;2024. 11. 22. 0:00:00;2024. 11. 22. 0:00:00;aktív;2036;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
139;Nóra;Fodor;nfodor139@gmail.com;+36693588150;Balatonalmádi;Rákóczi tér 1;1986. 06. 14. 0:00:00;2020. 09. 05. 0:00:00;2020. 09. 05. 0:00:00;aktív;9905;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
140;Levente;Bogdán;lbogdan140@gmail.com;+36947069763;Pilisszentiván;Mátyás király utca 24;1998. 06. 16. 0:00:00;2017. 07. 08. 0:00:00;2017. 07. 08. 0:00:00;aktív;13654;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
141;Zsolt;Juhász;zjuhasz141@gmail.com;+36202704699;Gödöllő;Erkel Ferenc utca 49;1979. 12. 14. 0:00:00;2019. 07. 11. 0:00:00;2019. 07. 11. 0:00:00;aktív;16311;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
142;Réka;Kovács;rkovacs142@gmail.com;+36471571323;Ózd;Sport utca 33;1963. 10. 22. 0:00:00;2024. 07. 13. 0:00:00;2024. 07. 13. 0:00:00;aktív;15719;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
143;Natasa;Vass;nvass143@gmail.com;+36379334763;Kunszentmiklós;Zrínyi utca 65;1984. 07. 03. 0:00:00;2022. 06. 28. 0:00:00;2022. 06. 28. 0:00:00;inaktív;6110;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
144;Sándor;Pál;spal144@gmail.com;+36405893507;Kecskemét;Sport utca 3;1964. 04. 22. 0:00:00;2016. 05. 27. 0:00:00;2016. 05. 27. 0:00:00;inaktív;19144;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
145;Olívia;László;olaszlo145@gmail.com;+36386924238;Nagykáta;Temető utca 43;1962. 12. 15. 0:00:00;2024. 11. 16. 0:00:00;2024. 11. 16. 0:00:00;aktív;5312;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
146;Benedek;Lukács;blukacs146@gmail.com;+36419872238;Budapest;Bartók Béla utca 35;1984. 03. 09. 0:00:00;2024. 04. 08. 0:00:00;2024. 04. 08. 0:00:00;inaktív;1553;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
147;Krisztina;Máté;kmate147@gmail.com;+36245913558;Szolnok;Táncsics Mihály utca 1;1994. 08. 21. 0:00:00;2020. 10. 24. 0:00:00;2020. 10. 24. 0:00:00;inaktív;3160;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
148;Gábor;Kiss;gkiss148@gmail.com;+36674269354;Lenti;Templom utca 85;1994. 07. 11. 0:00:00;2025. 03. 31. 0:00:00;2025. 03. 31. 0:00:00;inaktív;11365;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
149;Boglárka;Lukács;blukacs149@gmail.com;+36747656572;Budakeszi;Szőlő utca 87;1994. 05. 23. 0:00:00;2025. 01. 02. 0:00:00;2025. 01. 02. 0:00:00;aktív;7809;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
150;Mária;Kis;mkis150@gmail.com;+36664837591;Csömör;Szőlő utca 36;1995. 03. 03. 0:00:00;2024. 11. 11. 0:00:00;2024. 11. 11. 0:00:00;inaktív;15589;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
151;Arnold;Barta;abarta151@gmail.com;+36851167004;Hajdúböszörmény;Hársfa utca 68;1976. 05. 27. 0:00:00;2024. 08. 24. 0:00:00;2024. 08. 24. 0:00:00;aktív;10049;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
152;Rita;Bakos;rbakos152@gmail.com;+36672009968;Hatvan;Madách utca 31;1991. 02. 08. 0:00:00;2021. 12. 08. 0:00:00;2021. 12. 08. 0:00:00;aktív;386;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
153;Tamás;Kozma;tkozma153@gmail.com;+36701090782;Debrecen;Csokonai utca 43;2001. 03. 21. 0:00:00;2023. 07. 06. 0:00:00;2023. 07. 06. 0:00:00;inaktív;9720;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
154;Ferenc;Pintér;fpinter154@gmail.com;+36438541624;Jászberény;Szabadság utca 69;1973. 09. 18. 0:00:00;2024. 12. 15. 0:00:00;2024. 12. 15. 0:00:00;aktív;12353;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
155;Attila;Váradi;avaradi155@gmail.com;+36549378234;Gödöllő;Honvéd utca 67;1978. 08. 08. 0:00:00;2023. 12. 29. 0:00:00;2023. 12. 29. 0:00:00;inaktív;5324;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
156;Margit;Veres;mveres156@gmail.com;+36966524485;Sárvár;Temető utca 38;1962. 03. 17. 0:00:00;2023. 08. 02. 0:00:00;2023. 08. 02. 0:00:00;aktív;4265;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
157;Nóra;Fazekas;nfazekas157@gmail.com;+36742001746;Vecsés;Árpád utca 73;1974. 10. 03. 0:00:00;2023. 09. 17. 0:00:00;2023. 09. 17. 0:00:00;inaktív;12142;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
158;Emese;Balázs;ebalazs158@gmail.com;+36776692410;Békéscsaba;Temető utca 43;1978. 08. 30. 0:00:00;2023. 04. 11. 0:00:00;2023. 04. 11. 0:00:00;inaktív;692;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
159;Margit;Faragó;mfarago159@gmail.com;+36721716472;Mór;Akácfa utca 21;1972. 06. 19. 0:00:00;2022. 05. 15. 0:00:00;2022. 05. 15. 0:00:00;aktív;3600;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
160;Éva;Kelemen;ekelemen160@gmail.com;+36597715420;Ózd;Jázmin utca 51;1980. 02. 16. 0:00:00;2020. 03. 26. 0:00:00;2020. 03. 26. 0:00:00;aktív;13669;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
161;Margit;Juhász;mjuhasz161@gmail.com;+36498562391;Komárom;Akácfa utca 36;1980. 01. 17. 0:00:00;2024. 11. 10. 0:00:00;2024. 11. 10. 0:00:00;aktív;539;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
162;Mátyás;Pál;mpal162@gmail.com;+36757124587;Veszprém;Rákóczi tér 26;1988. 09. 27. 0:00:00;2025. 03. 27. 0:00:00;2025. 03. 27. 0:00:00;inaktív;15090;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
163;Erzsébet;Kovács;ekovacs163@gmail.com;+36765886817;Vác;Alkotmány utca 43;1960. 04. 30. 0:00:00;2020. 12. 05. 0:00:00;2020. 12. 05. 0:00:00;aktív;4120;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
164;Árpád;Dudás;adudas164@gmail.com;+36703965604;Budaörs;Petőfi utca 69;1960. 02. 12. 0:00:00;2020. 07. 09. 0:00:00;2020. 07. 09. 0:00:00;inaktív;5055;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
165;Bence;Halász;bhalasz165@gmail.com;+36596983356;Gödöllő;Gyöngyvirág utca 60;1995. 06. 28. 0:00:00;2024. 04. 26. 0:00:00;2024. 04. 26. 0:00:00;inaktív;1130;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
166;Nina;Gáspár;ngaspar166@gmail.com;+36584296706;Veszprém;Arany János utca 29;1997. 11. 07. 0:00:00;2022. 05. 01. 0:00:00;2022. 05. 01. 0:00:00;aktív;3627;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
167;Flóra;Major;fmajor167@gmail.com;+36782200990;Békéscsaba;Arany János utca 20;1972. 10. 30. 0:00:00;2021. 10. 24. 0:00:00;2021. 10. 24. 0:00:00;aktív;14302;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
168;Enikő;Somogyi;esomogyi168@gmail.com;+36242239058;Mohács;Tavaszmező utca 11;1982. 10. 22. 0:00:00;2024. 04. 05. 0:00:00;2024. 04. 05. 0:00:00;inaktív;12507;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
169;Anna;Tamás;atamas169@gmail.com;+36976107161;Gyula;Béke utca 2;1963. 08. 03. 0:00:00;2023. 05. 04. 0:00:00;2023. 05. 04. 0:00:00;inaktív;19152;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
170;Panna;Lakatos;plakatos170@gmail.com;+36833771597;Szentendre;Szabadság utca 14;1961. 10. 16. 0:00:00;2025. 04. 12. 0:00:00;2025. 04. 12. 0:00:00;aktív;10648;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
171;Kincső;Illés;killes171@gmail.com;+36628667470;Szigetszentmiklós;Közép utca 71;1984. 04. 30. 0:00:00;2024. 04. 11. 0:00:00;2024. 04. 11. 0:00:00;aktív;958;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
172;Bence;Fazekas;bfazekas172@gmail.com;+36324061726;Balatonalmádi;Kert utca 85;1972. 08. 24. 0:00:00;2024. 09. 16. 0:00:00;2024. 09. 16. 0:00:00;inaktív;18816;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
173;Katalin;Kozma;kkozma173@gmail.com;+36604582193;Nagymaros;Hunyadi utca 99;1961. 08. 29. 0:00:00;2023. 05. 28. 0:00:00;2023. 05. 28. 0:00:00;aktív;4569;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
174;Máté;Vass;mvass174@gmail.com;+36993936616;Pécs;Temető utca 21;1990. 07. 09. 0:00:00;2021. 07. 28. 0:00:00;2021. 07. 28. 0:00:00;inaktív;16251;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
175;Judit;Bogdán;jbogdan175@gmail.com;+36627983612;Nyíregyháza;Erkel Ferenc utca 17;1999. 05. 23. 0:00:00;2018. 08. 05. 0:00:00;2018. 08. 05. 0:00:00;inaktív;11302;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
176;Roland;Veres;rveres176@gmail.com;+36282693074;Jászberény;Szőlő utca 86;1976. 11. 06. 0:00:00;2024. 04. 07. 0:00:00;2024. 04. 07. 0:00:00;aktív;15031;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
177;Péter;Székely;pszekely177@gmail.com;+36658726061;Veszprém;Jázmin utca 96;1976. 10. 01. 0:00:00;2020. 01. 28. 0:00:00;2020. 01. 28. 0:00:00;aktív;7672;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
178;Ágnes;Borbély;aborbely178@gmail.com;+36385397119;Celldömölk;Ady Endre utca 79;2001. 01. 06. 0:00:00;2021. 03. 10. 0:00:00;2021. 03. 10. 0:00:00;aktív;14949;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
179;Imre;Sipos;isipos179@gmail.com;+36931183776;Karcag;Templom utca 90;1982. 05. 21. 0:00:00;2023. 11. 18. 0:00:00;2023. 11. 18. 0:00:00;inaktív;10755;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
180;Margit;Sándor;msandor180@gmail.com;+36903735841;Szeged;Szőlő utca 51;1961. 10. 14. 0:00:00;2021. 03. 25. 0:00:00;2021. 03. 25. 0:00:00;aktív;8649;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
181;Andrea;Szűcs;aszucs181@gmail.com;+36673080374;Békéscsaba;Ady Endre utca 13;1993. 01. 21. 0:00:00;2024. 05. 17. 0:00:00;2024. 05. 17. 0:00:00;inaktív;17515;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
182;Jázmin;Fülöp;jfulop182@gmail.com;+36876619145;Celldömölk;Orgona utca 61;1998. 05. 13. 0:00:00;2021. 08. 05. 0:00:00;2021. 08. 05. 0:00:00;aktív;4789;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
183;Árpád;Fekete;afekete183@gmail.com;+36888604327;Érd;Hunyadi utca 4;1971. 11. 27. 0:00:00;2025. 03. 19. 0:00:00;2025. 03. 19. 0:00:00;inaktív;106;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
184;Kristóf;Szabó;kszabo184@gmail.com;+36548312880;Gyál;Rákóczi utca 60;1994. 01. 09. 0:00:00;2025. 03. 01. 0:00:00;2025. 03. 01. 0:00:00;aktív;11805;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
185;Anna;Katona;akatona185@gmail.com;+36841364964;Törökszentmiklós;Alkotmány utca 29;1961. 02. 07. 0:00:00;2023. 12. 13. 0:00:00;2023. 12. 13. 0:00:00;inaktív;8294;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
186;Judit;Pintér;jpinter186@gmail.com;+36604863674;Komló;Munkás utca 87;1986. 09. 05. 0:00:00;2022. 01. 23. 0:00:00;2022. 01. 23. 0:00:00;inaktív;7836;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
187;Béla;Deák;bdeak187@gmail.com;+36281691233;Vecsés;Hegyalja utca 58;1993. 08. 22. 0:00:00;2025. 03. 22. 0:00:00;2025. 03. 22. 0:00:00;inaktív;15288;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
188;Mária;Fodor;mfodor188@gmail.com;+36368395532;Szekszárd;Rákóczi utca 7;1972. 04. 09. 0:00:00;2020. 03. 22. 0:00:00;2020. 03. 22. 0:00:00;inaktív;3110;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
189;Ferenc;Bognár;fbognar189@gmail.com;+36381579348;Bonyhád;Szőlő utca 23;1980. 01. 11. 0:00:00;2021. 03. 09. 0:00:00;2021. 03. 09. 0:00:00;aktív;19908;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
190;Bernadett;Pap;bpap190@gmail.com;+36632060027;Komló;Bem utca 67;1997. 12. 10. 0:00:00;2023. 09. 04. 0:00:00;2023. 09. 04. 0:00:00;aktív;17640;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
191;Ádám;Oláh;aolah191@gmail.com;+36398235533;Balatonalmádi;Arany János utca 22;1974. 10. 05. 0:00:00;2019. 05. 04. 0:00:00;2019. 05. 04. 0:00:00;aktív;13561;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
192;Éva;Lengyel;elengyel192@gmail.com;+36797481434;Szombathely;Hunyadi utca 42;1964. 08. 22. 0:00:00;2021. 09. 17. 0:00:00;2021. 09. 17. 0:00:00;inaktív;10817;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
193;Szilvia;Mészáros;smeszaros193@gmail.com;+36811592474;Balatonfüred;Petőfi utca 45;1985. 06. 22. 0:00:00;2023. 07. 09. 0:00:00;2023. 07. 09. 0:00:00;aktív;6856;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
194;Dóra;Németh;dnemeth194@gmail.com;+36605739546;Jászberény;Fő utca 30;1981. 04. 25. 0:00:00;2021. 06. 26. 0:00:00;2021. 06. 26. 0:00:00;aktív;14253;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
195;Imre;Szőke;iszoke195@gmail.com;+36721172075;Hódmezővásárhely;Madách utca 46;1967. 10. 19. 0:00:00;2025. 04. 15. 0:00:00;2025. 04. 15. 0:00:00;inaktív;9107;248b646537648c1fbdeb42b56771dbdb42129e8bab527ff551a1f49ce499464f
